Customer ID,Recence,Frequence,Montant,Cluster
14119.0,376,11,183.37,3
14121.0,4,159,2780.15,2
14122.0,406,13,362.42,3
14123.0,733,24,436.18,3
14124.0,84,5,419.58000000000004,3
14125.0,11,167,2740.43,2
14126.0,8,43,1172.46,0
14127.0,123,117,1900.0800000000002,1
14128.0,61,65,924.21,0
14129.0,2,109,2591.34,2
14130.0,319,224,1882.67,1
14131.0,649,52,187.87,3
14132.0,2,200,3586.0299999999997,2
14133.0,130,36,911.14,1
14134.0,383,180,11123.35,1
14135.0,2,256,9643.92,2
14136.0,401,106,1570.81,1
14137.0,696,11,332.7,3
14138.0,2,47,982.3800000000001,0
14139.0,46,69,1086.8,0
14140.0,4,66,935.05,0
14141.0,3,40,915.13,0
14142.0,373,66,983.15,1
14143.0,134,7,115.8,3
14144.0,486,1,30.599999999999998,3
14145.0,47,25,7600.05,0
14146.0,9,456,9450.3,2
14147.0,78,30,2590.2,1
14148.0,234,17,466.29,3
14149.0,221,28,446.62,3
14150.0,36,26,658.64,0
14151.0,673,44,679.45,1
14152.0,75,133,1997.3400000000001,1
14153.0,483,17,233.4,3
14154.0,239,292,6460.7,1
14155.0,266,6,118.75,3
14156.0,10,4048,313946.37,2
14157.0,20,89,1002.78,0
14158.0,40,41,507.66,0
14159.0,20,1874,7938.01,2
14160.0,610,107,8421.47,1
14161.0,216,310,3318.88,1
14162.0,174,25,289.36,3
14163.0,87,58,2594.62,1
14164.0,71,29,1631.77,0
14165.0,276,25,122.53999999999999,3
14166.0,505,53,256.85,3
14167.0,39,121,1296.49,0
14168.0,421,15,370.45,3
14169.0,431,67,624.4300000000001,1
14170.0,375,165,597.33,1
14171.0,98,64,498.79,1
14172.0,605,54,402.72,1
14173.0,11,33,586.0,0
14174.0,33,26,134.46,0
14175.0,60,331,7678.88,2
14176.0,297,46,916.01,1
14177.0,86,210,2229.34,1
14178.0,9,327,1620.93,2
14179.0,41,165,719.78,0
14180.0,11,301,6319.25,2
14181.0,411,54,310.55,1
14182.0,444,50,678.77,1
14183.0,411,35,286.29,3
14184.0,67,24,452.89,0
14185.0,331,3,197.65,3
14186.0,427,104,1550.63,1
14187.0,474,8,123.5,3
14188.0,31,65,2054.36,0
14189.0,2,316,5814.39,2
14190.0,666,1,79.9,3
14191.0,2,265,4817.66,2
14192.0,388,14,293.74,3
14193.0,68,64,1210.19,1
14194.0,5,952,18670.59,2
14195.0,202,16,2615.6,1
14196.0,107,6,335.52,3
14197.0,411,20,390.05,3
14198.0,18,91,1569.73,0
14199.0,218,18,1091.7,1
14200.0,617,21,379.2,3
14201.0,60,55,1193.54,0
14202.0,381,29,847.76,1
14203.0,397,16,339.34,3
14204.0,2,232,1062.96,2
14205.0,17,123,2414.2,2
14206.0,239,71,1185.01,1
14207.0,688,2,157.8,3
14208.0,95,35,567.05,0
14209.0,11,231,4993.27,2
14210.0,106,329,5861.52,2
14211.0,53,240,4402.29,2
14212.0,90,21,2190.14,1
14213.0,405,5,1192.2,3
14214.0,31,67,1004.38,0
14215.0,12,192,3416.33,2
14216.0,3,77,2150.04,0
14217.0,2,181,3416.89,2
14218.0,43,12,169.48000000000002,3
14219.0,4,43,633.83,0
14220.0,247,38,1515.0,1
14221.0,42,347,6517.49,2
14222.0,177,41,683.17,1
14223.0,92,60,991.13,1
14224.0,110,238,1897.9,1
14225.0,435,87,2037.02,1
14226.0,29,98,3002.53,2
14227.0,26,377,6368.71,2
14228.0,438,38,745.5,1
14229.0,52,72,2594.04,1
14230.0,436,33,979.8000000000001,1
14231.0,184,69,1235.6200000000001,1
14232.0,43,115,2048.07,0
14233.0,49,73,2904.27,1
14234.0,22,159,775.46,0
14235.0,75,148,4717.99,2
14236.0,81,50,1744.64,1
14237.0,373,35,632.14,1
14238.0,326,13,434.23,3
14239.0,43,210,4263.17,2
14240.0,30,61,1247.49,0
14241.0,184,12,333.70000000000005,3
14242.0,235,16,280.55,3
14243.0,9,371,7431.05,2
14244.0,661,16,366.41999999999996,3
14245.0,220,108,1693.45,1
14246.0,111,75,1474.06,1
14247.0,278,117,772.66,1
14248.0,318,47,1032.95,1
14249.0,411,291,5625.461,1
14250.0,7,111,1904.05,2
14251.0,2,78,2879.7000000000003,2
14252.0,381,10,350.99,3
14253.0,493,12,363.40000000000003,3
14254.0,433,23,601.03,3
14255.0,546,1,1000.63,3
14256.0,260,134,2473.9900000000002,1
14257.0,64,240,5954.45,2
14258.0,9,301,32051.34,2
14259.0,142,5,120.0,3
14260.0,471,51,824.28,1
14261.0,51,52,1163.45,0
14262.0,8,143,2618.23,2
14263.0,423,16,322.93,3
14264.0,155,79,1517.3600000000001,1
14265.0,109,79,1373.35,1
14266.0,428,1,40.56,3
14267.0,163,55,1516.24,1
14268.0,471,19,354.85,3
14269.0,439,16,295.73,3
14270.0,332,29,492.65000000000003,3
14271.0,226,39,219.13,3
14272.0,74,64,920.81,1
14273.0,51,29,559.97,0
14274.0,686,15,256.6,3
14275.0,396,23,1189.3799999999999,1
14276.0,99,121,2102.68,1
14277.0,15,382,17225.81,2
14278.0,410,13,205.83,3
14279.0,521,3,191.86,3
14280.0,197,8,134.04,3
14281.0,408,7,245.15,3
14282.0,3,254,7849.66,2
14283.0,463,41,628.4399999999999,1
14284.0,31,67,1299.65,0
14285.0,21,61,3284.42,0
14286.0,24,499,8479.76,2
14287.0,8,9,176.63,0
14288.0,213,16,426.6,3
14289.0,9,47,911.26,0
14290.0,11,151,4516.56,2
14291.0,2,494,7904.1,2
14292.0,8,193,9226.25,2
14293.0,3,134,3267.9300000000003,2
14294.0,407,23,375.34,3
14295.0,40,72,2362.91,0
14296.0,421,27,456.40000000000003,3
14297.0,18,62,1305.33,0
14298.0,8,2864,91194.49,2
14299.0,8,340,14499.49,2
14300.0,19,3,43.2,3
14301.0,117,53,1992.18,1
14302.0,431,28,742.9000000000001,1
14303.0,407,22,277.94,3
14304.0,223,88,1725.01,1
14305.0,71,105,1858.96,1
14306.0,51,46,3151.4,0
14307.0,89,310,5071.03,2
14308.0,549,2,1147.02,3
14309.0,8,189,3780.81,2
14310.0,433,22,492.1,3
14311.0,243,31,516.45,1
14312.0,47,180,3090.29,2
14314.0,107,10,229.8,3
14315.0,45,133,3197.82,2
14316.0,422,31,1370.34,1
14317.0,65,24,508.58000000000004,0
14318.0,460,9,158.02,3
14319.0,424,26,494.85,3
14320.0,207,81,1346.75,1
14321.0,11,179,2218.06,2
14322.0,429,13,474.1,3
14323.0,115,36,605.0600000000001,1
14324.0,410,41,701.61,1
14325.0,570,18,245.48000000000002,3
14326.0,242,57,940.98,1
14327.0,163,106,1894.93,1
14328.0,438,1,445.05,3
14329.0,17,553,9927.22,2
14330.0,624,13,200.63,3
14331.0,124,28,462.65999999999997,3
14332.0,23,63,1943.51,0
14333.0,68,15,415.2,3
14334.0,17,258,4318.48,2
14335.0,16,63,468.26,0
14336.0,17,90,1614.91,0
14338.0,161,50,928.1,1
14339.0,243,23,620.27,3
14340.0,219,6,134.7,3
14341.0,45,266,4467.32,2
14342.0,21,33,918.44,0
14343.0,421,238,1088.91,1
14344.0,127,243,3333.7000000000003,1
14345.0,39,6,108.97999999999999,3
14346.0,121,146,2315.75,1
14347.0,737,6,82.6,3
14348.0,260,18,409.57,3
14349.0,10,31,133.5,0
14350.0,274,59,972.03,1
14351.0,165,1,51.0,3
14352.0,157,47,1078.96,1
14353.0,215,25,376.5,3
14354.0,6,9,163.62,0
14355.0,366,71,1014.45,1
14356.0,80,33,701.23,0
14357.0,43,41,225.77,0
14358.0,389,25,400.06,3
14359.0,19,55,912.18,0
14360.0,32,118,2128.23,2
14361.0,579,14,214.70999999999998,3
14362.0,22,41,161.2,0
14363.0,402,8,227.47000000000003,3
14364.0,109,69,3717.35,1
14365.0,395,51,634.68,1
14366.0,525,1,136.0,3
14367.0,8,524,9261.52,2
14368.0,320,8,155.0,3
14369.0,642,26,469.13,3
14370.0,451,44,1175.78,1
14371.0,295,4,100.5,3
14372.0,443,38,860.08,1
14373.0,358,4,76.55,3
14374.0,541,7,108.0,3
14375.0,185,216,1132.99,1
14376.0,683,18,215.46,3
14377.0,191,11,617.05,3
14378.0,622,9,131.25,3
14379.0,44,129,1268.91,0
14380.0,682,1,48.96,3
14381.0,52,114,631.34,0
14382.0,26,302,1246.8,2
14383.0,38,59,1247.69,0
14384.0,501,3,58.5,3
14385.0,9,14,202.11,0
14386.0,297,7,142.4,3
14387.0,33,140,1770.56,0
14388.0,10,414,6701.0,2
14389.0,65,87,1898.01,1
14390.0,10,491,6399.83,2
14391.0,577,14,135.6,3
14392.0,432,14,266.4,3
14393.0,218,5,67.95,3
14394.0,565,6,93.8,3
14395.0,2,817,8208.01,2
14396.0,65,291,2121.93,2
14397.0,3,87,2612.96,2
14398.0,401,53,707.79,1
14399.0,394,193,2113.16,1
14400.0,149,73,1732.47,1
14401.0,4,266,6795.9,2
14402.0,652,8,285.6,3
14403.0,130,25,1880.51,1
14404.0,34,211,2899.11,2
14405.0,387,2,195.0,3
14406.0,119,8,156.75,3
14407.0,107,73,2157.73,1
14408.0,11,129,4109.77,2
14409.0,71,106,3756.09,1
14410.0,92,394,2651.14,2
14411.0,311,14,1063.0,3
14412.0,43,84,1426.19,0
14413.0,362,99,770.37,1
14414.0,92,118,2399.33,1
14415.0,1,1261,12091.6,2
14416.0,22,14,490.22,0
14417.0,388,137,604.2,1
14418.0,4,124,1937.25,2
14419.0,11,229,1260.91,2
14420.0,99,93,1639.17,1
14421.0,57,96,2469.37,1
14422.0,1,552,10271.52,2
14423.0,218,15,916.6099999999999,3
14424.0,18,1,322.08,3
14425.0,435,39,661.39,1
14426.0,24,604,11727.94,2
14427.0,50,44,1263.52,0
14428.0,7,144,1244.83,0
14429.0,404,22,516.28,3
14430.0,512,35,1220.9,1
14431.0,303,81,2614.2,1
14432.0,10,382,2255.51,2
14433.0,466,77,289.6,1
14434.0,22,12,1372.8,0
14435.0,502,3,90.42,3
14436.0,99,11,271.70000000000005,3
14437.0,366,48,958.84,1
14438.0,306,9,131.9,3
14439.0,320,129,9443.04,1
14440.0,8,141,6638.7300000000005,2
14441.0,1,154,4611.6900000000005,2
14442.0,205,183,5367.0199999999995,1
14443.0,54,153,2386.47,2
14444.0,456,13,132.04,3
14445.0,456,32,221.65,3
14446.0,1,339,1241.31,2
14447.0,19,106,1711.73,0
14448.0,9,20,375.35,0
14449.0,19,546,2482.8,2
14450.0,181,76,1128.44,1
14451.0,60,522,3308.77,2
14452.0,11,132,665.59,0
14453.0,190,22,119.93,3
14454.0,376,110,977.3,1
14455.0,432,79,628.21,1
14456.0,5,970,3062.4,2
14457.0,311,4,113.64,3
14458.0,381,49,237.42,3
14459.0,155,113,5375.741,1
14460.0,110,42,1093.5,1
14461.0,148,648,6713.5,2
14462.0,66,289,2270.01,2
14463.0,98,8,786.5699999999999,3
14464.0,568,4,111.0,3
14465.0,247,200,3946.03,1
14466.0,29,216,4646.9,2
14467.0,18,308,2220.9900000000002,2
14468.0,734,12,204.24,3
14469.0,416,147,2112.21,1
14470.0,12,60,712.04,0
14471.0,591,41,400.95,3
14472.0,104,333,2228.22,1
14473.0,74,7,234.34000000000003,3
14474.0,46,132,1278.08,0
14475.0,72,48,1151.15,0
14476.0,257,19,215.7,3
14477.0,20,14,1969.6,0
14478.0,382,68,1276.66,1
14479.0,254,149,1299.11,1
14480.0,11,65,1299.52,0
14481.0,165,152,2311.4900000000002,1
14482.0,18,253,4357.91,2
14483.0,282,13,257.1,3
14484.0,50,53,1070.98,0
14485.0,39,47,165.75,0
14486.0,512,6,175.5,3
14487.0,27,190,1453.61,2
14488.0,68,46,1064.28,0
14489.0,207,100,1574.93,1
14490.0,406,80,1273.47,1
14491.0,175,21,468.13,3
14492.0,430,92,1921.91,1
14493.0,7,364,5130.15,2
14494.0,26,17,401.46,0
14495.0,51,7,174.8,3
14496.0,312,111,2668.23,1
14497.0,309,40,697.0600000000001,1
14498.0,43,371,3911.27,2
14499.0,26,319,2138.9700000000003,2
14500.0,88,7,356.85,3
14501.0,184,10,251.21,3
14502.0,20,624,2470.67,2
14503.0,3,164,3543.26,2
14504.0,47,107,673.26,0
14505.0,17,1608,12001.84,2
14506.0,17,472,3290.67,2
14507.0,24,267,3284.43,2
14508.0,22,188,874.94,0
14509.0,534,25,110.95,3
14510.0,376,78,1007.28,1
14511.0,11,68,1314.81,0
14512.0,188,80,1223.47,1
14513.0,101,19,788.01,0
14514.0,61,340,4598.9800000000005,2
14515.0,18,176,3749.2599999999998,2
14516.0,516,37,163.92,3
14517.0,33,18,330.45,0
14518.0,64,16,174.37,3
14519.0,684,39,206.09,3
14520.0,2,4,270.6,0
14521.0,491,17,199.45000000000002,3
14522.0,24,46,1758.6200000000001,0
14523.0,108,12,241.09,3
14524.0,32,328,2933.71,2
14525.0,20,543,8240.64,2
14526.0,389,42,262.4,3
14527.0,3,2701,27792.3,2
14528.0,37,18,364.21999999999997,0
14529.0,60,229,620.04,1
14530.0,26,485,6197.4,2
14531.0,480,29,376.34,3
14532.0,236,318,3859.1800000000003,1
14533.0,25,89,3466.37,2
14534.0,3,731,6271.11,2
14535.0,60,845,6030.7300000000005,2
14536.0,260,19,171.8,3
14537.0,58,23,641.4,0
14538.0,65,52,1370.8400000000001,0
14539.0,16,32,537.48,0
14540.0,10,273,3795.34,2
14541.0,59,181,2499.68,2
14542.0,186,5,103.25,3
14543.0,29,217,14906.77,2
14544.0,24,192,2982.43,2
14545.0,674,23,349.25,3
14546.0,5,795,5197.9,2
14547.0,4,366,4007.54,2
14548.0,151,113,2627.49,1
14549.0,311,144,916.5500000000001,1
14550.0,11,98,1353.31,0
14551.0,18,80,880.04,0
14552.0,152,157,511.28000000000003,1
14553.0,19,300,1841.54,2
14554.0,10,216,2381.04,2
14555.0,57,119,2315.63,1
14556.0,596,203,835.34,1
14557.0,85,16,788.38,0
14558.0,654,15,655.5,3
14559.0,390,2,75.6,3
14560.0,7,200,6114.03,2
14561.0,76,69,1080.76,1
14562.0,4,611,6729.400000000001,2
14563.0,510,115,679.44,1
14564.0,435,107,2605.62,1
14565.0,96,160,3859.2200000000003,1
14566.0,111,16,4092.0,1
14567.0,57,33,1530.3600000000001,0
14568.0,435,47,919.7,1
14569.0,1,35,598.98,0
14570.0,281,68,613.75,1
14571.0,425,31,161.65,3
14572.0,3,526,5615.18,2
14573.0,180,398,2621.42,1
14574.0,733,11,143.70000000000002,3
14575.0,488,74,460.71,1
14576.0,372,2,70.80000000000001,3
14577.0,13,185,1374.25,2
14578.0,3,24,168.63,0
14579.0,432,25,105.56,3
14580.0,518,1,14.850000000000001,3
14581.0,17,65,433.8,0
14582.0,41,6,114.11,3
14583.0,6,506,1781.03,2
14584.0,169,221,1747.91,1
14585.0,50,111,1143.27,0
14586.0,277,19,237.36,3
14587.0,19,383,1601.14,2
14588.0,578,16,135.39,3
14589.0,372,6,79.5,3
14590.0,425,204,3006.62,1
14591.0,15,197,1447.14,2
14592.0,35,164,570.46,0
14593.0,22,621,3712.0099999999998,2
14594.0,7,84,634.83,0
14595.0,20,136,2164.45,2
14596.0,627,57,229.47,3
14597.0,11,103,2201.54,2
14598.0,44,90,384.04,0
14599.0,390,82,474.54,1
14600.0,306,54,865.1700000000001,1
14601.0,11,7,213.96,0
14602.0,656,31,205.35999999999999,3
14603.0,275,2,660.0,3
14604.0,633,23,143.85999999999999,3
14605.0,374,111,937.16,1
14606.0,1,6566,30861.06,2
14607.0,16,209,24137.63,2
14608.0,4,43,3352.94,0
14609.0,72,13,1486.2,0
14610.0,396,10,24.35,3
14611.0,444,38,604.3299999999999,1
14612.0,415,14,877.7,3
14613.0,680,1,76.32000000000001,3
14614.0,386,19,295.13,3
14615.0,394,48,951.76,1
14616.0,243,5,527.78,3
14617.0,403,9,190.47000000000003,3
14618.0,9,51,1342.32,0
14619.0,246,60,1291.24,1
14620.0,206,26,412.78000000000003,3
14621.0,1,159,3000.57,2
14622.0,185,21,320.58000000000004,3
14623.0,32,292,2059.58,2
14624.0,57,51,814.07,0
14625.0,196,266,4497.88,1
14626.0,24,232,5410.92,2
14627.0,379,29,462.75,3
14628.0,91,86,1998.0,1
14629.0,4,152,959.01,0
14630.0,484,21,338.65,3
14631.0,51,91,2025.69,0
14632.0,263,8,114.56,3
14633.0,266,20,344.90000000000003,3
14634.0,438,109,2124.46,1
14635.0,454,15,215.22,3
14636.0,36,28,609.85,0
14637.0,677,7,106.67999999999999,3
14638.0,51,16,443.6,0
14639.0,52,292,4978.96,2
14640.0,24,204,3667.06,2
14641.0,22,7,110.46,3
14642.0,59,2,96.12,3
14643.0,170,62,1679.89,1
14644.0,68,62,2247.72,1
14645.0,157,48,876.89,1
14646.0,2,3854,528602.52,2
14647.0,201,51,519.97,1
14648.0,416,455,4546.86,1
14649.0,5,572,3775.31,2
14650.0,589,4,62.5,3
14651.0,67,288,2034.1200000000001,2
14652.0,77,29,114.18,3
14653.0,1,386,3614.54,2
14654.0,738,27,246.86,3
14655.0,8,103,3878.51,2
14656.0,169,215,814.65,1
14657.0,18,215,1460.8700000000001,2
14658.0,5,29,247.15,0
14659.0,9,253,2529.93,2
14660.0,87,30,285.74,3
14661.0,27,4,107.95,3
14662.0,29,253,1416.33,2
14663.0,430,68,490.6,1
14664.0,20,99,637.89,0
14665.0,61,132,2749.65,1
14666.0,24,14,195.25,0
14667.0,11,1362,21927.14,2
14668.0,445,12,111.63,3
14669.0,242,395,3243.93,1
14670.0,280,188,602.0,1
14671.0,549,55,1127.45,1
14672.0,235,106,1113.14,1
14673.0,3,163,3410.81,2
14674.0,509,14,173.66,3
14675.0,16,240,1066.9,2
14676.0,31,133,8356.79,2
14677.0,593,14,184.91,3
14678.0,579,24,403.39,3
14679.0,382,63,1289.44,1
14680.0,25,1292,57412.77,2
14681.0,71,20,875.1500000000001,0
14682.0,188,86,1514.81,1
14683.0,588,21,146.56,3
14684.0,26,519,1468.55,2
14685.0,576,195,4619.79,1
14686.0,414,235,885.83,1
14687.0,107,40,1402.06,1
14688.0,8,513,7713.57,2
14689.0,209,13,112.8,3
14690.0,44,105,794.33,0
14691.0,31,71,2114.33,0
14692.0,137,163,1745.09,1
14693.0,265,75,1165.36,1
14694.0,617,15,244.31,3
14695.0,519,86,1620.07,1
14696.0,4,172,2767.9,2
14697.0,218,22,188.60999999999999,3
14698.0,2,210,1250.76,2
14699.0,214,50,702.6,1
14700.0,32,170,3116.26,2
14701.0,11,616,4562.09,2
14702.0,1,721,6754.22,2
14703.0,15,22,318.17,0
14704.0,11,483,1813.57,2
14705.0,199,1,179.0,3
14706.0,619,28,390.69,3
14707.0,436,2,139.2,3
14708.0,3,53,2212.2799999999997,0
14709.0,15,357,8886.33,2
14710.0,14,442,1922.59,2
14711.0,10,357,2868.8,2
14712.0,29,32,1328.0700000000002,0
14713.0,9,702,5418.87,2
14714.0,24,93,906.24,0
14715.0,25,138,1840.45,2
14716.0,43,100,565.45,0
14717.0,733,11,81.3,3
14718.0,410,11,226.42,3
14719.0,2,237,1602.13,2
14720.0,6,37,663.81,0
14721.0,379,27,115.77,3
14722.0,147,94,513.37,1
14723.0,10,481,2093.06,2
14724.0,590,43,345.25,3
14725.0,25,105,1315.24,0
14726.0,655,19,124.75,3
14727.0,274,47,467.92999999999995,1
14728.0,413,14,190.58,3
14729.0,374,208,907.38,1
14730.0,1,501,2005.06,2
14731.0,47,45,380.02,0
14732.0,8,277,5517.07,2
14733.0,16,348,16184.97,2
14734.0,426,63,1056.42,1
14735.0,4,366,12240.16,2
14736.0,485,100,401.08,1
14737.0,4,45,3554.17,0
14738.0,43,80,1821.9,0
14739.0,4,256,12287.5,2
14740.0,197,231,4161.06,1
14741.0,12,85,1897.59,0
14742.0,435,34,579.85,1
14743.0,593,3,50.48,3
14744.0,16,121,3885.08,2
14745.0,113,141,2571.81,1
14746.0,406,9,593.5,3
14747.0,249,18,328.2,3
14748.0,29,191,3152.32,2
14749.0,480,18,310.15,3
14750.0,736,32,112.03,3
14751.0,684,7,126.45,3
14752.0,44,5,389.64,3
14753.0,87,48,869.51,1
14754.0,45,137,1550.48,0
14755.0,10,475,9972.550000000001,2
14756.0,15,119,2653.76,2
14757.0,75,19,420.5,0
14758.0,145,136,2864.97,1
14759.0,5,102,1625.97,0
14760.0,297,5,89.2,3
14761.0,59,24,447.92,0
14762.0,264,30,417.57,3
14764.0,47,6,278.3,3
14765.0,29,39,254.11,0
14766.0,8,340,6556.13,2
14767.0,474,18,382.81,3
14768.0,17,5,192.60000000000002,0
14769.0,3,1426,15771.88,2
14770.0,232,197,3637.64,1
14771.0,621,47,594.62,1
14772.0,112,9,139.26,3
14773.0,593,10,140.55,3
14774.0,529,13,241.45,3
14775.0,58,80,1418.46,0
14776.0,51,190,3708.3,2
14777.0,404,16,307.56,3
14778.0,127,35,730.86,1
14779.0,281,41,386.15,1
14780.0,55,27,447.68,0
14782.0,320,6,200.10000000000002,3
14783.0,659,17,307.3,3
14784.0,26,27,449.93,0
14785.0,10,3,77.4,3
14786.0,550,7,90.96,3
14787.0,471,15,110.65,3
14788.0,7,58,1156.32,0
14789.0,29,6,197.64,3
14790.0,17,145,2526.62,2
14791.0,607,19,303.63,3
14792.0,64,2,6.2,3
14793.0,21,39,625.9,0
14794.0,3,104,1953.9,2
14795.0,166,6,131.45000000000002,3
14796.0,1,1553,10889.64,2
14797.0,507,16,300.31,3
14798.0,53,49,724.31,0
14799.0,51,23,338.15,0
14800.0,48,656,7774.32,2
14801.0,61,59,193.14,0
14802.0,438,2,1502.98,3
14803.0,162,44,845.55,1
14804.0,9,12,353.27,0
14805.0,15,132,1104.64,0
14806.0,75,20,303.43,3
14807.0,391,40,519.29,1
14808.0,40,235,2741.17,2
14809.0,621,18,686.76,3
14810.0,41,325,2537.02,2
14811.0,387,28,170.5,3
14812.0,599,37,185.8,3
14813.0,370,177,1090.87,1
14814.0,581,32,160.46,3
14815.0,37,53,778.5,0
14816.0,197,4,271.85,3
14817.0,200,230,3959.86,1
14818.0,74,107,1170.41,1
14819.0,64,57,470.16,0
14820.0,21,64,1274.76,0
14821.0,367,72,1286.45,1
14822.0,485,9,157.70000000000002,3
14823.0,180,70,321.43,1
14824.0,10,158,4022.9100000000003,2
14825.0,4,310,4925.08,2
14826.0,582,10,385.2,3
14827.0,665,1,0.0,3
14828.0,197,101,9839.460000000001,1
14829.0,29,110,1692.84,0
14830.0,53,40,197.13,0
14831.0,680,82,1676.57,1
14832.0,630,1,322.69,3
14833.0,499,7,94.8,3
14834.0,18,87,2206.16,0
14835.0,529,2,297.0,3
14836.0,10,6,102.44999999999999,0
14837.0,90,209,3460.32,2
14838.0,423,71,773.6700000000001,1
14839.0,418,74,915.28,1
14840.0,268,22,362.71,3
14841.0,53,300,7163.0,2
14842.0,44,145,2824.69,2
14843.0,437,9,211.79999999999998,3
14844.0,64,277,6702.43,2
14845.0,600,1,150.0,3
14846.0,427,12,437.4,3
14847.0,149,62,1348.95,1
14848.0,405,11,310.56,3
14849.0,22,755,15763.45,2
14850.0,312,201,1794.01,1
14851.0,23,42,829.4100000000001,0
14852.0,58,310,6147.18,2
14853.0,24,31,1376.87,0
14854.0,78,215,4322.86,2
14855.0,119,207,6520.3,2
14856.0,36,66,1311.3799999999999,0
14857.0,60,213,3651.851,2
14858.0,506,11,180.75,3
14859.0,13,66,1705.64,0
14860.0,19,11,170.32,0
14861.0,52,86,1380.73,0
14862.0,26,48,841.1999999999999,0
14863.0,29,11,266.76,0
14865.0,7,9,129.72,0
14866.0,11,137,20850.22,2
14867.0,186,137,2952.06,1
14868.0,3,211,4184.01,2
14869.0,9,250,2804.24,2
14870.0,262,65,1838.95,1
14871.0,3,201,1258.97,2
14872.0,484,43,816.6,1
14873.0,210,49,854.13,1
14874.0,535,6,116.18,3
14875.0,108,89,2862.4,1
14876.0,521,13,256.7,3
14877.0,418,66,437.0,1
14878.0,13,377,4105.24,2
14879.0,685,27,185.06,3
14880.0,77,47,706.19,0
14881.0,20,17,255.4,0
14882.0,27,68,3628.15,2
14883.0,19,53,761.59,0
14884.0,669,8,120.6,3
14885.0,132,31,1598.12,1
14886.0,253,18,364.8,3
14887.0,79,6,1862.0,0
14888.0,207,20,369.2,3
14889.0,336,10,135.9,3
14890.0,254,57,817.25,1
14891.0,148,63,1106.73,1
14892.0,691,13,202.35000000000002,3
14893.0,10,106,1809.6100000000001,0
14894.0,85,46,1492.81,1
14895.0,8,900,25119.54,2
14896.0,205,287,2092.42,1
14897.0,8,127,3140.54,2
14898.0,23,304,3507.81,2
14899.0,395,137,1384.88,1
14900.0,522,1,13.919999999999998,3
14901.0,11,167,2289.65,2
14902.0,26,59,1035.6200000000001,0
14903.0,21,355,2810.63,2
14904.0,2,144,1640.64,2
14905.0,158,78,1971.39,1
14906.0,445,1,68.44,3
14907.0,3,296,6165.79,2
14908.0,74,14,381.9,3
14909.0,437,80,1404.68,1
14910.0,3,30,434.35,0
14911.0,1,11247,295972.63,2
14912.0,17,63,1889.25,0
14913.0,36,247,4073.13,2
14915.0,91,90,1811.25,1
14916.0,71,134,3042.95,1
14917.0,597,29,1123.75,1
14918.0,116,141,5955.81,1
14919.0,539,13,359.35,3
14920.0,213,97,1607.17,1
14921.0,30,78,1316.07,0
14922.0,394,50,843.74,1
14923.0,51,44,749.1,0
14924.0,246,31,931.01,1
14926.0,382,3,359.4,3
14927.0,397,20,308.2,3
14928.0,628,21,223.91000000000003,3
14929.0,32,34,836.69,0
14930.0,109,279,5246.63,2
14931.0,5,41,1257.68,0
14932.0,366,49,1029.66,1
14933.0,444,4,1770.0,3
14934.0,82,185,3503.5,2
14935.0,297,26,2849.83,1
14936.0,34,527,12410.81,2
14937.0,57,34,1621.88,0
14938.0,562,71,2322.43,1
14940.0,418,32,531.49,1
14941.0,579,7,182.1,3
14942.0,402,19,746.56,3
14943.0,663,5,107.62,3
14944.0,30,303,9784.67,2
14945.0,414,11,179.4,3
14946.0,14,3,100.9,3
14947.0,72,54,1049.79,1
14948.0,23,63,1101.97,0
14949.0,469,27,515.0,3
14950.0,19,19,371.2,0
14951.0,79,20,311.69,3
14952.0,60,307,17629.35,2
14953.0,25,259,1013.77,2
14954.0,12,126,503.44,0
14955.0,733,31,163.77,3
14956.0,421,4,1325.0,3
14957.0,253,29,333.29,3
14958.0,147,72,957.9399999999999,1
14959.0,64,59,695.42,0
14960.0,8,27,221.27,0
14961.0,11,670,16410.15,2
14962.0,271,14,366.91,3
14963.0,10,493,3164.48,2
14964.0,247,13,206.21,3
14965.0,96,83,599.0,1
14966.0,15,160,1115.8400000000001,0
14967.0,50,29,1982.6100000000001,0
14968.0,30,85,504.99,0
14969.0,704,13,906.23,3
14970.0,68,113,4919.35,2
14971.0,35,160,1116.57,0
14972.0,128,20,145.07,3
14973.0,107,32,1314.45,1
14974.0,37,21,114.39,0
14975.0,57,26,472.39,0
14976.0,57,72,790.86,0
14977.0,726,4,31.929999999999996,3
14978.0,72,293,3142.14,2
14979.0,735,53,439.46,1
14980.0,737,24,150.68,3
14981.0,246,22,372.92,3
14982.0,572,39,237.78,3
14983.0,689,30,183.20000000000002,3
14984.0,19,56,1271.41,0
14985.0,198,87,296.75,1
14986.0,376,100,566.9,1
14987.0,16,17,1713.85,0
14988.0,212,244,2066.6,1
14989.0,662,18,342.4,3
14990.0,612,43,305.42,3
14991.0,430,21,314.67,3
14992.0,442,27,210.5,3
14993.0,564,10,36.13,3
14994.0,382,310,960.63,1
14995.0,39,61,233.23000000000002,0
14996.0,481,41,442.28999999999996,1
14997.0,46,38,776.5999999999999,0
14998.0,170,127,770.73,1
14999.0,593,9,129.48000000000002,3
15000.0,48,77,490.52,0
15001.0,394,54,230.85999999999999,3
